0,01;1,000E+00;-4,722E-12;13 701
 ;2,000E+00;1,860E-12;
 ;3,000E+00;-1,247E-12;
 ;4,000E+00;1,019E-11;
 ;5,000E+00;-1,774E-11;
 ;6,000E+00;1,879E-11;
 ;7,000E+00;-1,298E-11;
 ;8,000E+00;6,509E-12;
 ;9,000E+00;1,730E-12;
 ;1,000E+01;-1,700E-12;1,00E-14
0,02;1,000E+00;-4,946E-12;6 807
 ;2,000E+00;1,950E-12;
 ;3,000E+00;-1,330E-12;
 ;4,000E+00;1,072E-11;
 ;5,000E+00;-1,863E-11;
 ;6,000E+00;1,972E-11;
 ;7,000E+00;-1,360E-11;
 ;8,000E+00;6,825E-12;
 ;9,000E+00;1,780E-12;
 ;1,000E+01;-1,750E-12;9,93E-15
0,03;1,000E+00;-4,957E-12;4 517
 ;2,000E+00;1,954E-12;
 ;3,000E+00;-1,343E-12;
 ;4,000E+00;1,078E-11;
 ;5,000E+00;-1,871E-11;
 ;6,000E+00;1,978E-11;
 ;7,000E+00;-1,364E-11;
 ;8,000E+00;6,836E-12;
 ;9,000E+00;1,776E-12;
 ;1,000E+01;-1,748E-12;1,00E-14
0,04;1,000E+00;-4,968E-12;3 372
 ;2,000E+00;1,957E-12;
 ;3,000E+00;-1,357E-12;
 ;4,000E+00;1,084E-11;
 ;5,000E+00;-1,879E-11;
 ;6,000E+00;1,985E-11;
 ;7,000E+00;-1,367E-11;
 ;8,000E+00;6,843E-12;
 ;9,000E+00;1,780E-12;
 ;1,000E+01;-1,748E-12;1,00E-14
0,05;1,000E+00;-4,884E-12;2 687
 ;2,000E+00;1,923E-12;
 ;3,000E+00;-1,342E-12;
 ;4,000E+00;1,069E-11;
 ;5,000E+00;-1,852E-11;
 ;6,000E+00;1,954E-11;
 ;7,000E+00;-1,344E-11;
 ;8,000E+00;6,722E-12;
 ;9,000E+00;1,750E-12;
 ;1,000E+01;-1,716E-12;1,00E-14
0,06;1,000E+00;-4,872E-12;2 229
 ;2,000E+00;1,917E-12;
 ;3,000E+00;-1,349E-12;
 ;4,000E+00;1,070E-11;
 ;5,000E+00;-1,852E-11;
 ;6,000E+00;1,951E-11;
 ;7,000E+00;-1,341E-11;
 ;8,000E+00;6,697E-12;
 ;9,000E+00;1,744E-12;
 ;1,000E+01;-1,705E-12;9,93E-15
0,07;1,000E+00;-4,851E-12;1 902
 ;2,000E+00;1,908E-12;
 ;3,000E+00;-1,353E-12;
 ;4,000E+00;1,069E-11;
 ;5,000E+00;-1,847E-11;
 ;6,000E+00;1,945E-11;
 ;7,000E+00;-1,335E-11;
 ;8,000E+00;6,663E-12;
 ;9,000E+00;1,734E-12;
 ;1,000E+01;-1,691E-12;9,87E-15
0,08;1,000E+00;-4,881E-12;1 656
 ;2,000E+00;1,919E-12;
 ;3,000E+00;-1,370E-12;
 ;4,000E+00;1,080E-11;
 ;5,000E+00;-1,864E-11;
 ;6,000E+00;1,960E-11;
 ;7,000E+00;-1,344E-11;
 ;8,000E+00;6,697E-12;
 ;9,000E+00;1,744E-12;
 ;1,000E+01;-1,698E-12;1,00E-14
0,09;1,000E+00;-4,801E-12;1 466
 ;2,000E+00;1,886E-12;
 ;3,000E+00;-1,357E-12;
 ;4,000E+00;1,066E-11;
 ;5,000E+00;-1,837E-11;
 ;6,000E+00;1,930E-11;
 ;7,000E+00;-1,322E-11;
 ;8,000E+00;6,580E-12;
 ;9,000E+00;1,714E-12;
 ;1,000E+01;-1,668E-12;9,93E-15
0,1;1,000E+00;-4,811E-12;1 313
 ;2,000E+00;1,890E-12;
 ;3,000E+00;-1,370E-12;
 ;4,000E+00;1,072E-11;
 ;5,000E+00;-1,845E-11;
 ;6,000E+00;1,936E-11;
 ;7,000E+00;-1,324E-11;
 ;8,000E+00;6,586E-12;
 ;9,000E+00;1,716E-12;
 ;1,000E+01;-1,666E-12;9,87E-15
0,11;1,000E+00;-4,699E-12;1 189
 ;2,000E+00;1,845E-12;
 ;3,000E+00;-1,348E-12;
 ;4,000E+00;1,051E-11;
 ;5,000E+00;-1,807E-11;
 ;6,000E+00;1,894E-11;
 ;7,000E+00;-1,294E-11;
 ;8,000E+00;6,427E-12;
 ;9,000E+00;1,677E-12;
 ;1,000E+01;-1,624E-12;9,81E-15
0,12;1,000E+00;-4,770E-12;1 084
 ;2,000E+00;1,872E-12;
 ;3,000E+00;-1,378E-12;
 ;4,000E+00;1,071E-11;
 ;5,000E+00;-1,838E-11;
 ;6,000E+00;1,925E-11;
 ;7,000E+00;-1,314E-11;
 ;8,000E+00;6,517E-12;
 ;9,000E+00;1,698E-12;
 ;1,000E+01;-1,643E-12;1,00E-14
0,13;1,000E+00;-4,738E-12;996
 ;2,000E+00;1,859E-12;
 ;3,000E+00;-1,378E-12;
 ;4,000E+00;1,067E-11;
 ;5,000E+00;-1,831E-11;
 ;6,000E+00;1,914E-11;
 ;7,000E+00;-1,305E-11;
 ;8,000E+00;6,465E-12;
 ;9,000E+00;1,688E-12;
 ;1,000E+01;-1,629E-12;9,87E-15
0,14;1,000E+00;-4,649E-12;921
 ;2,000E+00;1,823E-12;
 ;3,000E+00;-1,363E-12;
 ;4,000E+00;1,051E-11;
 ;5,000E+00;-1,801E-11;
 ;6,000E+00;1,881E-11;
 ;7,000E+00;-1,281E-11;
 ;8,000E+00;6,337E-12;
 ;9,000E+00;1,652E-12;
 ;1,000E+01;-1,592E-12;9,81E-15
0,15;1,000E+00;-4,697E-12;855
 ;2,000E+00;1,840E-12;
 ;3,000E+00;-1,387E-12;
 ;4,000E+00;1,066E-11;
 ;5,000E+00;-1,824E-11;
 ;6,000E+00;1,902E-11;
 ;7,000E+00;-1,294E-11;
 ;8,000E+00;6,395E-12;
 ;9,000E+00;1,670E-12;
 ;1,000E+01;-1,602E-12;9,87E-15
0,16;1,000E+00;-4,633E-12;798
 ;2,000E+00;1,815E-12;
 ;3,000E+00;-1,378E-12;
 ;4,000E+00;1,055E-11;
 ;5,000E+00;-1,803E-11;
 ;6,000E+00;1,879E-11;
 ;7,000E+00;-1,276E-11;
 ;8,000E+00;6,301E-12;
 ;9,000E+00;1,645E-12;
 ;1,000E+01;-1,576E-12;9,75E-15
0,17;1,000E+00;-4,677E-12;747
 ;2,000E+00;1,831E-12;
 ;3,000E+00;-1,402E-12;
 ;4,000E+00;1,070E-11;
 ;5,000E+00;-1,825E-11;
 ;6,000E+00;1,899E-11;
 ;7,000E+00;-1,289E-11;
 ;8,000E+00;6,353E-12;
 ;9,000E+00;1,659E-12;
 ;1,000E+01;-1,586E-12;9,87E-15
0,18;1,000E+00;-4,665E-12;702
 ;2,000E+00;1,825E-12;
 ;3,000E+00;-1,408E-12;
 ;4,000E+00;1,071E-11;
 ;5,000E+00;-1,825E-11;
 ;6,000E+00;1,897E-11;
 ;7,000E+00;-1,285E-11;
 ;8,000E+00;6,331E-12;
 ;9,000E+00;1,654E-12;
 ;1,000E+01;-1,579E-12;9,93E-15
0,19;1,000E+00;-4,604E-12;662
 ;2,000E+00;1,801E-12;
 ;3,000E+00;-1,400E-12;
 ;4,000E+00;1,061E-11;
 ;5,000E+00;-1,806E-11;
